frequency (Hz),distance (ft),tx_gain (dBi),rx_gain (dBi),fspl (dB)
3700000000.0,170,13,15,50.10331216225663
3700000000.0,170,14,0,64.10331216225663
3700000000.0,170,14,1,63.10331216225663
3700000000.0,170,14,2,62.10331216225663
3700000000.0,170,14,3,61.10331216225663
3700000000.0,170,14,4,60.10331216225663
3700000000.0,170,14,5,59.10331216225663
3700000000.0,170,14,6,58.10331216225663
3700000000.0,170,14,7,57.10331216225663
3700000000.0,170,14,8,56.10331216225663
3700000000.0,170,14,9,55.10331216225663
3700000000.0,170,14,10,54.10331216225663
3700000000.0,170,14,11,53.10331216225663
3700000000.0,170,14,12,52.10331216225663
3700000000.0,170,14,13,51.10331216225663
3700000000.0,170,14,14,50.10331216225663
3700000000.0,170,14,15,49.10331216225663
3700000000.0,170,15,0,63.10331216225663
3700000000.0,170,15,1,62.10331216225663
3700000000.0,170,15,2,61.10331216225663
3700000000.0,170,15,3,60.10331216225663
3700000000.0,170,15,4,59.10331216225663
3700000000.0,170,15,5,58.10331216225663
3700000000.0,170,15,6,57.10331216225663
3700000000.0,170,15,7,56.10331216225663
3700000000.0,170,15,8,55.10331216225663
3700000000.0,170,15,9,54.10331216225663
3700000000.0,170,15,10,53.10331216225663
3700000000.0,170,15,11,52.10331216225663
3700000000.0,170,15,12,51.10331216225663
3700000000.0,170,15,13,50.10331216225663
3700000000.0,170,15,14,49.10331216225663
3700000000.0,170,15,15,48.10331216225663
3700000000.0,175,0,0,78.35509470841703
3700000000.0,175,0,1,77.35509470841703
3700000000.0,175,0,2,76.35509470841703
3700000000.0,175,0,3,75.35509470841703
3700000000.0,175,0,4,74.35509470841703
3700000000.0,175,0,5,73.35509470841703
3700000000.0,175,0,6,72.35509470841703
3700000000.0,175,0,7,71.35509470841703
3700000000.0,175,0,8,70.35509470841703
3700000000.0,175,0,9,69.35509470841703
3700000000.0,175,0,10,68.35509470841703
3700000000.0,175,0,11,67.35509470841703
3700000000.0,175,0,12,66.35509470841703
3700000000.0,175,0,13,65.35509470841703
3700000000.0,175,0,14,64.35509470841703
3700000000.0,175,0,15,63.35509470841703
3700000000.0,175,1,0,77.35509470841703
3700000000.0,175,1,1,76.35509470841703
3700000000.0,175,1,2,75.35509470841703
3700000000.0,175,1,3,74.35509470841703
3700000000.0,175,1,4,73.35509470841703
3700000000.0,175,1,5,72.35509470841703
3700000000.0,175,1,6,71.35509470841703
3700000000.0,175,1,7,70.35509470841703
3700000000.0,175,1,8,69.35509470841703
3700000000.0,175,1,9,68.35509470841703
3700000000.0,175,1,10,67.35509470841703
3700000000.0,175,1,11,66.35509470841703
3700000000.0,175,1,12,65.35509470841703
3700000000.0,175,1,13,64.35509470841703
3700000000.0,175,1,14,63.35509470841703
3700000000.0,175,1,15,62.35509470841703
3700000000.0,175,2,0,76.35509470841703
3700000000.0,175,2,1,75.35509470841703
3700000000.0,175,2,2,74.35509470841703
3700000000.0,175,2,3,73.35509470841703
3700000000.0,175,2,4,72.35509470841703
3700000000.0,175,2,5,71.35509470841703
3700000000.0,175,2,6,70.35509470841703
3700000000.0,175,2,7,69.35509470841703
3700000000.0,175,2,8,68.35509470841703
3700000000.0,175,2,9,67.35509470841703
3700000000.0,175,2,10,66.35509470841703
3700000000.0,175,2,11,65.35509470841703
3700000000.0,175,2,12,64.35509470841703
3700000000.0,175,2,13,63.35509470841703
3700000000.0,175,2,14,62.35509470841703
3700000000.0,175,2,15,61.35509470841703
3700000000.0,175,3,0,75.35509470841703
3700000000.0,175,3,1,74.35509470841703
3700000000.0,175,3,2,73.35509470841703
3700000000.0,175,3,3,72.35509470841703
3700000000.0,175,3,4,71.35509470841703
3700000000.0,175,3,5,70.35509470841703
3700000000.0,175,3,6,69.35509470841703
3700000000.0,175,3,7,68.35509470841703
3700000000.0,175,3,8,67.35509470841703
3700000000.0,175,3,9,66.35509470841703
3700000000.0,175,3,10,65.35509470841703
3700000000.0,175,3,11,64.35509470841703
3700000000.0,175,3,12,63.35509470841703
3700000000.0,175,3,13,62.35509470841703
3700000000.0,175,3,14,61.35509470841703
3700000000.0,175,3,15,60.35509470841703
3700000000.0,175,4,0,74.35509470841703
3700000000.0,175,4,1,73.35509470841703
3700000000.0,175,4,2,72.35509470841703
3700000000.0,175,4,3,71.35509470841703
3700000000.0,175,4,4,70.35509470841703
3700000000.0,175,4,5,69.35509470841703
3700000000.0,175,4,6,68.35509470841703
3700000000.0,175,4,7,67.35509470841703
3700000000.0,175,4,8,66.35509470841703
3700000000.0,175,4,9,65.35509470841703
3700000000.0,175,4,10,64.35509470841703
3700000000.0,175,4,11,63.35509470841703
3700000000.0,175,4,12,62.35509470841703
3700000000.0,175,4,13,61.35509470841703
3700000000.0,175,4,14,60.35509470841703
3700000000.0,175,4,15,59.35509470841703
3700000000.0,175,5,0,73.35509470841703
3700000000.0,175,5,1,72.35509470841703
3700000000.0,175,5,2,71.35509470841703
3700000000.0,175,5,3,70.35509470841703
3700000000.0,175,5,4,69.35509470841703
3700000000.0,175,5,5,68.35509470841703
3700000000.0,175,5,6,67.35509470841703
3700000000.0,175,5,7,66.35509470841703
3700000000.0,175,5,8,65.35509470841703
3700000000.0,175,5,9,64.35509470841703
3700000000.0,175,5,10,63.35509470841703
3700000000.0,175,5,11,62.35509470841703
3700000000.0,175,5,12,61.35509470841703
3700000000.0,175,5,13,60.35509470841703
3700000000.0,175,5,14,59.35509470841703
3700000000.0,175,5,15,58.35509470841703
3700000000.0,175,6,0,72.35509470841703
3700000000.0,175,6,1,71.35509470841703
3700000000.0,175,6,2,70.35509470841703
3700000000.0,175,6,3,69.35509470841703
3700000000.0,175,6,4,68.35509470841703
3700000000.0,175,6,5,67.35509470841703
3700000000.0,175,6,6,66.35509470841703
3700000000.0,175,6,7,65.35509470841703
3700000000.0,175,6,8,64.35509470841703
3700000000.0,175,6,9,63.35509470841703
3700000000.0,175,6,10,62.35509470841703
3700000000.0,175,6,11,61.35509470841703
3700000000.0,175,6,12,60.35509470841703
3700000000.0,175,6,13,59.35509470841703
3700000000.0,175,6,14,58.35509470841703
3700000000.0,175,6,15,57.35509470841703
3700000000.0,175,7,0,71.35509470841703
3700000000.0,175,7,1,70.35509470841703
3700000000.0,175,7,2,69.35509470841703
3700000000.0,175,7,3,68.35509470841703
3700000000.0,175,7,4,67.35509470841703
3700000000.0,175,7,5,66.35509470841703
3700000000.0,175,7,6,65.35509470841703
3700000000.0,175,7,7,64.35509470841703
3700000000.0,175,7,8,63.35509470841703
3700000000.0,175,7,9,62.35509470841703
3700000000.0,175,7,10,61.35509470841703
3700000000.0,175,7,11,60.35509470841703
3700000000.0,175,7,12,59.35509470841703
3700000000.0,175,7,13,58.35509470841703
3700000000.0,175,7,14,57.35509470841703
3700000000.0,175,7,15,56.35509470841703
3700000000.0,175,8,0,70.35509470841703
3700000000.0,175,8,1,69.35509470841703
3700000000.0,175,8,2,68.35509470841703
3700000000.0,175,8,3,67.35509470841703
3700000000.0,175,8,4,66.35509470841703
3700000000.0,175,8,5,65.35509470841703
3700000000.0,175,8,6,64.35509470841703
3700000000.0,175,8,7,63.35509470841703
3700000000.0,175,8,8,62.35509470841703
3700000000.0,175,8,9,61.35509470841703
3700000000.0,175,8,10,60.35509470841703
3700000000.0,175,8,11,59.35509470841703
3700000000.0,175,8,12,58.35509470841703
3700000000.0,175,8,13,57.35509470841703
3700000000.0,175,8,14,56.35509470841703
3700000000.0,175,8,15,55.35509470841703
3700000000.0,175,9,0,69.35509470841703
3700000000.0,175,9,1,68.35509470841703
3700000000.0,175,9,2,67.35509470841703
3700000000.0,175,9,3,66.35509470841703
3700000000.0,175,9,4,65.35509470841703
3700000000.0,175,9,5,64.35509470841703
3700000000.0,175,9,6,63.35509470841703
3700000000.0,175,9,7,62.35509470841703
3700000000.0,175,9,8,61.35509470841703
3700000000.0,175,9,9,60.35509470841703
3700000000.0,175,9,10,59.35509470841703
3700000000.0,175,9,11,58.35509470841703
3700000000.0,175,9,12,57.35509470841703
3700000000.0,175,9,13,56.35509470841703
3700000000.0,175,9,14,55.35509470841703
3700000000.0,175,9,15,54.35509470841703
3700000000.0,175,10,0,68.35509470841703
3700000000.0,175,10,1,67.35509470841703
3700000000.0,175,10,2,66.35509470841703
3700000000.0,175,10,3,65.35509470841703
3700000000.0,175,10,4,64.35509470841703
3700000000.0,175,10,5,63.35509470841703
3700000000.0,175,10,6,62.35509470841703
3700000000.0,175,10,7,61.35509470841703
3700000000.0,175,10,8,60.35509470841703
3700000000.0,175,10,9,59.35509470841703
3700000000.0,175,10,10,58.35509470841703
3700000000.0,175,10,11,57.35509470841703
3700000000.0,175,10,12,56.35509470841703
3700000000.0,175,10,13,55.35509470841703
3700000000.0,175,10,14,54.35509470841703
3700000000.0,175,10,15,53.35509470841703
3700000000.0,175,11,0,67.35509470841703
3700000000.0,175,11,1,66.35509470841703
3700000000.0,175,11,2,65.35509470841703
3700000000.0,175,11,3,64.35509470841703
3700000000.0,175,11,4,63.35509470841703
3700000000.0,175,11,5,62.35509470841703
3700000000.0,175,11,6,61.35509470841703
3700000000.0,175,11,7,60.35509470841703
3700000000.0,175,11,8,59.35509470841703
3700000000.0,175,11,9,58.35509470841703
3700000000.0,175,11,10,57.35509470841703
3700000000.0,175,11,11,56.35509470841703
3700000000.0,175,11,12,55.35509470841703
3700000000.0,175,11,13,54.35509470841703
3700000000.0,175,11,14,53.35509470841703
3700000000.0,175,11,15,52.35509470841703
3700000000.0,175,12,0,66.35509470841703
3700000000.0,175,12,1,65.35509470841703
3700000000.0,175,12,2,64.35509470841703
3700000000.0,175,12,3,63.35509470841703
3700000000.0,175,12,4,62.35509470841703
3700000000.0,175,12,5,61.35509470841703
3700000000.0,175,12,6,60.35509470841703
3700000000.0,175,12,7,59.35509470841703
3700000000.0,175,12,8,58.35509470841703
3700000000.0,175,12,9,57.35509470841703
3700000000.0,175,12,10,56.35509470841703
3700000000.0,175,12,11,55.35509470841703
3700000000.0,175,12,12,54.35509470841703
3700000000.0,175,12,13,53.35509470841703
3700000000.0,175,12,14,52.35509470841703
3700000000.0,175,12,15,51.35509470841703
3700000000.0,175,13,0,65.35509470841703
3700000000.0,175,13,1,64.35509470841703
3700000000.0,175,13,2,63.35509470841703
3700000000.0,175,13,3,62.35509470841703
3700000000.0,175,13,4,61.35509470841703
3700000000.0,175,13,5,60.35509470841703
3700000000.0,175,13,6,59.35509470841703
3700000000.0,175,13,7,58.35509470841703
3700000000.0,175,13,8,57.35509470841703
3700000000.0,175,13,9,56.35509470841703
3700000000.0,175,13,10,55.35509470841703
3700000000.0,175,13,11,54.35509470841703
3700000000.0,175,13,12,53.35509470841703
3700000000.0,175,13,13,52.35509470841703
3700000000.0,175,13,14,51.35509470841703
3700000000.0,175,13,15,50.35509470841703
3700000000.0,175,14,0,64.35509470841703
3700000000.0,175,14,1,63.35509470841703
3700000000.0,175,14,2,62.35509470841703
3700000000.0,175,14,3,61.35509470841703
3700000000.0,175,14,4,60.35509470841703
3700000000.0,175,14,5,59.35509470841703
3700000000.0,175,14,6,58.35509470841703
3700000000.0,175,14,7,57.35509470841703
3700000000.0,175,14,8,56.35509470841703
3700000000.0,175,14,9,55.35509470841703
3700000000.0,175,14,10,54.35509470841703
3700000000.0,175,14,11,53.35509470841703
3700000000.0,175,14,12,52.35509470841703
3700000000.0,175,14,13,51.35509470841703
3700000000.0,175,14,14,50.35509470841703
3700000000.0,175,14,15,49.35509470841703
3700000000.0,175,15,0,63.35509470841703
3700000000.0,175,15,1,62.35509470841703
3700000000.0,175,15,2,61.35509470841703
3700000000.0,175,15,3,60.35509470841703
3700000000.0,175,15,4,59.35509470841703
3700000000.0,175,15,5,58.35509470841703
3700000000.0,175,15,6,57.35509470841703
3700000000.0,175,15,7,56.35509470841703
3700000000.0,175,15,8,55.35509470841703
3700000000.0,175,15,9,54.35509470841703
3700000000.0,175,15,10,53.35509470841703
3700000000.0,175,15,11,52.35509470841703
3700000000.0,175,15,12,51.35509470841703
3700000000.0,175,15,13,50.35509470841703
3700000000.0,175,15,14,49.35509470841703
3700000000.0,175,15,15,48.35509470841703
3700000000.0,180,0,0,78.59978383675727
3700000000.0,180,0,1,77.59978383675727
3700000000.0,180,0,2,76.59978383675727
3700000000.0,180,0,3,75.59978383675727
3700000000.0,180,0,4,74.59978383675727
3700000000.0,180,0,5,73.59978383675727
3700000000.0,180,0,6,72.59978383675727
3700000000.0,180,0,7,71.59978383675727
3700000000.0,180,0,8,70.59978383675727
3700000000.0,180,0,9,69.59978383675727
3700000000.0,180,0,10,68.59978383675727
3700000000.0,180,0,11,67.59978383675727
3700000000.0,180,0,12,66.59978383675727
3700000000.0,180,0,13,65.59978383675727
3700000000.0,180,0,14,64.59978383675727
3700000000.0,180,0,15,63.59978383675727
3700000000.0,180,1,0,77.59978383675727
3700000000.0,180,1,1,76.59978383675727
3700000000.0,180,1,2,75.59978383675727
3700000000.0,180,1,3,74.59978383675727
3700000000.0,180,1,4,73.59978383675727
3700000000.0,180,1,5,72.59978383675727
3700000000.0,180,1,6,71.59978383675727
3700000000.0,180,1,7,70.59978383675727
3700000000.0,180,1,8,69.59978383675727
3700000000.0,180,1,9,68.59978383675727
3700000000.0,180,1,10,67.59978383675727
3700000000.0,180,1,11,66.59978383675727
3700000000.0,180,1,12,65.59978383675727
3700000000.0,180,1,13,64.59978383675727
3700000000.0,180,1,14,63.59978383675727
3700000000.0,180,1,15,62.59978383675727
3700000000.0,180,2,0,76.59978383675727
3700000000.0,180,2,1,75.59978383675727
3700000000.0,180,2,2,74.59978383675727
3700000000.0,180,2,3,73.59978383675727
3700000000.0,180,2,4,72.59978383675727
3700000000.0,180,2,5,71.59978383675727
3700000000.0,180,2,6,70.59978383675727
3700000000.0,180,2,7,69.59978383675727
3700000000.0,180,2,8,68.59978383675727
3700000000.0,180,2,9,67.59978383675727
3700000000.0,180,2,10,66.59978383675727
3700000000.0,180,2,11,65.59978383675727
3700000000.0,180,2,12,64.59978383675727
3700000000.0,180,2,13,63.59978383675727
3700000000.0,180,2,14,62.59978383675727
3700000000.0,180,2,15,61.59978383675727
3700000000.0,180,3,0,75.59978383675727
3700000000.0,180,3,1,74.59978383675727
3700000000.0,180,3,2,73.59978383675727
3700000000.0,180,3,3,72.59978383675727
3700000000.0,180,3,4,71.59978383675727
3700000000.0,180,3,5,70.59978383675727
3700000000.0,180,3,6,69.59978383675727
3700000000.0,180,3,7,68.59978383675727
3700000000.0,180,3,8,67.59978383675727
3700000000.0,180,3,9,66.59978383675727
3700000000.0,180,3,10,65.59978383675727
3700000000.0,180,3,11,64.59978383675727
3700000000.0,180,3,12,63.59978383675727
3700000000.0,180,3,13,62.59978383675727
3700000000.0,180,3,14,61.59978383675727
3700000000.0,180,3,15,60.59978383675727
3700000000.0,180,4,0,74.59978383675727
3700000000.0,180,4,1,73.59978383675727
3700000000.0,180,4,2,72.59978383675727
3700000000.0,180,4,3,71.59978383675727
3700000000.0,180,4,4,70.59978383675727
3700000000.0,180,4,5,69.59978383675727
3700000000.0,180,4,6,68.59978383675727
3700000000.0,180,4,7,67.59978383675727
3700000000.0,180,4,8,66.59978383675727
3700000000.0,180,4,9,65.59978383675727
3700000000.0,180,4,10,64.59978383675727
3700000000.0,180,4,11,63.59978383675727
3700000000.0,180,4,12,62.59978383675727
3700000000.0,180,4,13,61.59978383675727
3700000000.0,180,4,14,60.59978383675727
3700000000.0,180,4,15,59.59978383675727
3700000000.0,180,5,0,73.59978383675727
3700000000.0,180,5,1,72.59978383675727
3700000000.0,180,5,2,71.59978383675727
3700000000.0,180,5,3,70.59978383675727
3700000000.0,180,5,4,69.59978383675727
3700000000.0,180,5,5,68.59978383675727
3700000000.0,180,5,6,67.59978383675727
3700000000.0,180,5,7,66.59978383675727
3700000000.0,180,5,8,65.59978383675727
3700000000.0,180,5,9,64.59978383675727
3700000000.0,180,5,10,63.59978383675727
3700000000.0,180,5,11,62.59978383675727
3700000000.0,180,5,12,61.59978383675727
3700000000.0,180,5,13,60.59978383675727
3700000000.0,180,5,14,59.59978383675727
3700000000.0,180,5,15,58.59978383675727
3700000000.0,180,6,0,72.59978383675727
3700000000.0,180,6,1,71.59978383675727
3700000000.0,180,6,2,70.59978383675727
3700000000.0,180,6,3,69.59978383675727
3700000000.0,180,6,4,68.59978383675727
3700000000.0,180,6,5,67.59978383675727
3700000000.0,180,6,6,66.59978383675727
3700000000.0,180,6,7,65.59978383675727
3700000000.0,180,6,8,64.59978383675727
3700000000.0,180,6,9,63.59978383675727
3700000000.0,180,6,10,62.59978383675727
3700000000.0,180,6,11,61.59978383675727
3700000000.0,180,6,12,60.59978383675727
3700000000.0,180,6,13,59.59978383675727
3700000000.0,180,6,14,58.59978383675727
3700000000.0,180,6,15,57.59978383675727
3700000000.0,180,7,0,71.59978383675727
3700000000.0,180,7,1,70.59978383675727
3700000000.0,180,7,2,69.59978383675727
3700000000.0,180,7,3,68.59978383675727
3700000000.0,180,7,4,67.59978383675727
3700000000.0,180,7,5,66.59978383675727
3700000000.0,180,7,6,65.59978383675727
3700000000.0,180,7,7,64.59978383675727
3700000000.0,180,7,8,63.59978383675727
3700000000.0,180,7,9,62.59978383675727
3700000000.0,180,7,10,61.59978383675727
3700000000.0,180,7,11,60.59978383675727
3700000000.0,180,7,12,59.59978383675727
3700000000.0,180,7,13,58.59978383675727
3700000000.0,180,7,14,57.59978383675727
3700000000.0,180,7,15,56.59978383675727
3700000000.0,180,8,0,70.59978383675727
3700000000.0,180,8,1,69.59978383675727
3700000000.0,180,8,2,68.59978383675727
3700000000.0,180,8,3,67.59978383675727
3700000000.0,180,8,4,66.59978383675727
3700000000.0,180,8,5,65.59978383675727
3700000000.0,180,8,6,64.59978383675727
3700000000.0,180,8,7,63.59978383675727
3700000000.0,180,8,8,62.59978383675727
3700000000.0,180,8,9,61.59978383675727
3700000000.0,180,8,10,60.59978383675727
3700000000.0,180,8,11,59.59978383675727
3700000000.0,180,8,12,58.59978383675727
3700000000.0,180,8,13,57.59978383675727
3700000000.0,180,8,14,56.59978383675727
3700000000.0,180,8,15,55.59978383675727
3700000000.0,180,9,0,69.59978383675727
3700000000.0,180,9,1,68.59978383675727
3700000000.0,180,9,2,67.59978383675727
3700000000.0,180,9,3,66.59978383675727
3700000000.0,180,9,4,65.59978383675727
3700000000.0,180,9,5,64.59978383675727
3700000000.0,180,9,6,63.59978383675727
3700000000.0,180,9,7,62.59978383675727
3700000000.0,180,9,8,61.59978383675727
3700000000.0,180,9,9,60.59978383675727
3700000000.0,180,9,10,59.59978383675727
3700000000.0,180,9,11,58.59978383675727
3700000000.0,180,9,12,57.59978383675727
3700000000.0,180,9,13,56.59978383675727
3700000000.0,180,9,14,55.59978383675727
3700000000.0,180,9,15,54.59978383675727
3700000000.0,180,10,0,68.59978383675727
3700000000.0,180,10,1,67.59978383675727
3700000000.0,180,10,2,66.59978383675727
3700000000.0,180,10,3,65.59978383675727
3700000000.0,180,10,4,64.59978383675727
3700000000.0,180,10,5,63.59978383675727
3700000000.0,180,10,6,62.59978383675727
3700000000.0,180,10,7,61.59978383675727
3700000000.0,180,10,8,60.59978383675727
3700000000.0,180,10,9,59.59978383675727
3700000000.0,180,10,10,58.59978383675727
3700000000.0,180,10,11,57.59978383675727
3700000000.0,180,10,12,56.59978383675727
3700000000.0,180,10,13,55.59978383675727
3700000000.0,180,10,14,54.59978383675727
3700000000.0,180,10,15,53.59978383675727
3700000000.0,180,11,0,67.59978383675727
3700000000.0,180,11,1,66.59978383675727
3700000000.0,180,11,2,65.59978383675727
3700000000.0,180,11,3,64.59978383675727
